I,PREDISPATCH,PRICESENSITIVITIES,1,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,INTERVENTION,RRPEEP1,RRPEEP2,RRPEEP3,RRPEEP4,RRPEEP5,RRPEEP6,RRPEEP7,RRPEEP8,RRPEEP9,RRPEEP10,RRPEEP11,RRPEEP12,RRPEEP13,RRPEEP14,RRPEEP15,RRPEEP16,RRPEEP17,RRPEEP18,RRPEEP19,RRPEEP20,RRPEEP21,RRPEEP22,RRPEEP23,RRPEEP24,RRPEEP25,RRPEEP26,RRPEEP27,RRPEEP28,DATETIME,LASTCHANGED,RRPEEP29,RRPEEP30,RRPEEP31,RRPEEP32,RRPEEP33,RRPEEP34,RRPEEP35,INTERVENTION_ACTIVE,RRPEEP36,RRPEEP37,RRPEEP38,RRPEEP39,RRPEEP40,RRPEEP41,RRPEEP42,RRPEEP43
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,18,0,3884.62678,1510.87214,3898,1452.5382,9906.49396,1110.11,17499.91,3884.62678,1488.48243,3898,1409.73841,9906.49396,986.47706,17499.91,3709.12,3700.12,3795.02068,1488.48243,3795.02068,1409.73841,0,0,0,0,3930.49207,1110.11,15437.57698,710.23564,2025/06/26 17:00:00,2025/06/26 08:03:46,3700.12,3700.12,3700.12,3700.12,3700.12,3700.12,3709.12,0,3700.12,3700.12,3700.12,3700.12,3709.12,3700.12,3898,8914.32081
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,19,0,17499.89,15779.31013,17499.89,15100,17499.91,9856.79728,17499.91,17499.89,15543.90437,17499.89,15100.99,17499.91,9817.71079,17499.91,16490.75,15661.26561,17499.89,15543.90437,17499.89,15389,0,0,0,0,17499.91,12020,17499.91,3898,2025/06/26 17:30:00,2025/06/26 08:03:46,16400,16400,16400,16400,16742.26475,16400,17499.91,0,16400,16400,16400,16400,16400,16400,17499.89,17499.89
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,20,0,17499.91,17499.91,17499.91,17499.89,17499.91,16499.99,17499.91,17499.91,17499.89,17499.91,17499.89,17499.91,15189.38633,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,0,0,0,0,17499.91,17436.0791,17499.91,11673.52243,2025/06/26 18:00:00,2025/06/26 08:03:46,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,21,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.89,17499.91,16450.76,2025/06/26 18:30:00,2025/06/26 08:03:46,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,22,0,17499.91,17499.91,17499.91,17499.89,17499.91,17108.42218,17499.91,17499.91,17499.91,17499.91,17499.89,17499.91,16790.49,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17498.37,17499.91,15100,2025/06/26 19:00:00,2025/06/26 08:03:46,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,23,0,17499.89,17427.48771,17499.91,16701.52157,17499.91,9138.50729,17499.91,17499.89,17427.48771,17499.91,16456.39263,17499.91,9097.27055,17499.91,17499.89,17499.89,17499.89,17499.89,17499.89,15717.44721,0,0,0,0,17499.91,15510.34195,17499.91,1414.11368,2025/06/26 19:30:00,2025/06/26 08:03:46,17499.89,17499.89,17499.89,17495.68775,17499.91,17427.48771,17499.91,0,17499.89,17499.89,17499.89,17499.89,17499.89,17499.89,17499.91,17499.89
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,24,0,17499.89,16046.05304,17499.89,15715.69181,17499.91,9096.11125,17499.91,17499.89,15806.448,17499.89,15249.04473,17499.91,9096.11125,17499.91,17499.89,16674.64918,17499.89,15806.448,17499.89,15249.04473,0,0,0,0,17499.91,9895.2858,17499.91,2298.95529,2025/06/26 20:00:00,2025/06/26 08:03:46,17499.89,17060.59438,17499.89,16800.44765,17499.91,16800.44765,17499.91,0,17161.00498,17161.00498,17228.33878,17161.00498,17499.89,17161.00498,17499.89,17499.89
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,25,0,17346.10802,15344.89473,17499.89,11188.05801,17499.91,3953,17499.91,17346.10802,15114.4769,17499.89,10853.97311,17499.91,3953,17499.91,16528.28498,15229.35497,16943.69768,15114.4769,17339.59621,10853.97311,0,0,0,0,17499.91,9641.35995,17499.91,1367.4473,2025/06/26 20:30:00,2025/06/26 08:03:46,17210.56007,15344.89473,17499.89,15389,17499.91,15389,17499.91,0,15667.4614,15667.4614,15667.4614,15667.4614,17143.31945,15667.4614,17499.89,17339.59632
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,26,0,17459.2244,16773.94124,17499.89,16227.26081,17499.91,3709.12,17499.91,17459.2244,16745.0929,17499.89,15628.23128,17499.91,3709.12,17499.91,17071.78966,17086.44449,17071.78966,17138.11676,17071.78966,15628.23128,0,0,0,0,17499.89,8971.0847,17499.91,1295.66003,2025/06/26 21:00:00,2025/06/26 08:03:46,17204.82863,17005.78288,17406.9908,17005.78288,17499.91,17005.78288,17499.91,0,17086.44449,17086.44449,17086.44449,17086.44449,17204.82863,17086.44449,17499.89,17071.78971
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,27,0,3700.12,1267.89571,3709.12,1112.11,15692.00964,936.19739,17499.91,3700.12,1164.38792,3714.3436,1112.11,17499.91,666.97577,17499.92,3700.08829,1307.81003,3700.08829,1164.38792,3700.12,1112.11,0,0,0,0,3801.41794,958.00824,17499.91,595.88128,2025/06/26 21:30:00,2025/06/26 08:03:46,3700.12,2952.22998,3709.12,2504.86979,11851.63061,1488.71739,17499.91,0,3700.08829,3700.08829,3700.08829,3700.08829,3700.12,3700.08829,3709.12,15997.07301
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,28,0,688.02542,600.82,957.62246,588.94706,1058.6535,413.40576,3709.12,698.36099,600.82,957.62246,571.64326,1112.11,416.71127,17291.76455,663.68065,603.96994,698.36099,600.82,925.15739,571.64326,0,0,0,0,992.60088,475.80114,1321.58003,343.00196,2025/06/26 22:00:00,2025/06/26 08:03:46,679.40777,600.82,957.62246,600.82,1059.83182,593.33727,1183.4084,0,657.02405,600.82,657.15543,600.82,665.91308,600.82,957.62246,1112.11
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,29,0,449.96,417.48642,535.40862,366.8181,604.00302,343.19976,1012.54222,449.96,411.23907,551.85961,369.88143,678.76224,316.40869,1051.71816,449.96,449.96,449.96,411.23907,551.85961,379.84226,0,0,0,0,600.92,336.15276,989.0744,326.16735,2025/06/26 22:30:00,2025/06/26 08:03:46,449.96,422.70193,535.40862,363.96965,600.75,343.12667,991.94283,0,449.96,449.96,449.96,449.96,449.96,449.96,551.85961,863.42739
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,30,0,326.92986,326.92986,326.92986,328.73197,377.42452,311.80703,508.71326,329.52206,322.7235,334.22884,317.15397,364.44292,302.39492,600.54305,329.40904,326.07267,330.35181,322.01398,334.22884,317.15397,0,0,0,0,360.23161,319.57706,536.66493,266.96,2025/06/26 23:00:00,2025/06/26 08:03:46,326.92986,326.92986,326.92986,328.44559,366.97693,326.92986,508.71326,0,326.92986,326.92986,326.92986,324.46488,328.26083,322.01398,334.41054,352.40333
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,31,0,332.88303,315.09539,332.88303,306.21821,330.38386,277.60592,422.75772,337.021,310.37775,340.46806,297.10122,353.40935,262.96515,449.96,335.3967,312.72976,335.91537,310.37775,340.46806,298.74228,0,0,0,0,335.3967,273.13811,361.37948,241.96,2025/06/26 23:30:00,2025/06/26 08:03:46,332.88303,315.09539,332.88303,306.21821,330.38386,306.21821,371.00039,0,332.88303,312.72976,332.3282,310.37775,332.88303,310.37775,343.02601,348.1871
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,32,0,273.14093,266.96,285.29418,266.96,325.43192,226.99995,325.43192,277.29257,263.30353,285.29418,259.34721,363.39692,224.97366,452.87182,275.21076,266.96,277.29257,263.30353,279.38646,259.34721,0,0,0,0,315.09863,227.8896,337.92847,219.81322,2025/06/27 00:00:00,2025/06/26 08:03:46,273.14093,266.96,284.19947,266.96,325.43192,266.96,325.43192,0,275.21076,266.96,277.29257,263.30353,282.02658,263.30353,313.19887,329.58505
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,33,0,271.68776,266.96,283.05971,266.96,295.22,228.94292,318.44086,275.81629,263.5798,283.05971,259.62033,318.24847,222.08371,449.96,266.96,265.57668,275.58837,263.5798,277.89853,259.62033,0,0,0,0,299.67863,232.12,333.2345,219.95601,2025/06/27 00:30:00,2025/06/26 08:03:46,271.68776,266.96,281.97626,266.96,295.22,266.96,318.44086,0,266.96,265.57668,275.81629,263.5798,277.89853,261.59438,296.96,318.24847
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,34,0,266.96,241.96,267.78185,230.82797,297.63743,241.96,323.55506,266.96,241.96,275.93789,229.21,349.01,216.4652,449.96,266.96,241.96,266.96,241.96,273.88101,229.21,0,0,0,0,296.96,227.40231,338.52844,185.85117,2025/06/27 01:00:00,2025/06/26 08:03:46,266.96,241.96,267.78185,241.96,297.63743,241.96,323.55506,0,266.96,241.96,266.96,241.96,273.88101,232.12,283.25624,325.07919
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,35,0,241.96,229.21,241.96,229.21,266.96,232.12,320.67874,241.96,225.40552,241.96,222.04273,296.96,183.38152,449.96,232.12,228.80769,241.96,225.40552,265.21585,222.04273,0,0,0,0,269.44517,202.86609,322.56887,179.4711,2025/06/27 01:30:00,2025/06/26 08:03:46,232.12,229.21,241.96,229.21,266.96,229.21,320.14426,0,232.12,228.80769,241.96,227.10164,241.96,225.40552,277.64046,296.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,36,0,232.12,241.96,241.96,241.96,266.96,241.96,316.66938,241.96,229.21,266.96,225.03445,296.96,174.34857,633.77562,241.96,229.21,241.96,229.21,266.96,225.03445,0,0,0,0,273.06936,229.21,296.96,176.28592,2025/06/27 02:00:00,2025/06/26 08:03:46,232.12,232.12,232.12,232.12,266.96,232.12,296.96,0,241.96,229.21,241.96,228.43226,266.96,226.7284,286.29526,296.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,37,0,175.55763,164.61521,184.38901,164.61521,241.96,165.2464,285.52668,178.22363,161.88045,241.96,150.75179,329.9691,137.0219,647.95953,176.88678,165.88077,178.22363,161.2762,241.96,150.75179,0,0,0,0,224.47154,141.61864,268.32682,137.5668,2025/06/27 02:30:00,2025/06/26 08:03:46,169.67987,165.88077,175.55763,165.2464,219.45801,164.61521,266.96,0,176.88678,164.61521,178.22363,159.84341,179.56826,156.42178,179.56826,326.49385
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,38,0,164.84822,164.84822,164.84822,164.84822,217.38893,164.84822,266.96,204.79384,156.6419,241.96,135.6634,367.03396,122.11491,673.55807,203.58902,164.84822,204.79384,159.65866,241.96,141.46436,0,0,0,0,231.26689,144.72,266.96,127.21741,2025/06/27 03:00:00,2025/06/26 08:03:46,164.84822,164.84822,164.84822,164.84822,176.4431,164.84822,261.66303,0,173.63465,163.59297,165.48058,156.6419,203.58902,144.72,203.58902,344.02826
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,39,0,163.15416,163.15416,163.77802,163.15416,198.13005,163.77802,266.96,204.47701,155.04142,241.96,134.79264,360.4422,122.02,667.51162,189.5191,162.29194,204.47701,158.01793,241.96,139.47557,0,0,0,0,224.83583,137.3686,241.96,125.65633,2025/06/27 03:30:00,2025/06/26 08:03:46,163.15416,163.15416,163.15416,163.15416,176.1156,163.15416,261.17559,0,163.77802,160.44866,163.77802,155.04142,164.405,143.4203,163.77802,328.5691
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062609,1,VIC1,40,0,163.70429,163.70429,164.65011,163.70429,196.42509,163.70429,260.19641,203.05836,138.03237,241.96,130.68256,311.93,122.82809,644.0657,166.3874,159.39308,203.05836,140.68937,241.84932,130.68256,0,0,0,0,193.20884,138.03237,241.96,126.30496,2025/06/27 04:00:00,2025/06/26 08:03:46,163.70429,163.70429,163.70429,163.70429,174.5322,163.70429,258.81892,0,163.83488,157.57797,163.83488,141.40157,165.205,141.37116,165.205,311.93
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,1,0,658.81438,658.81438,658.81438,658.81438,658.81438,658.81438,532.44098,1018.2967,406.48,1058.51368,362.53815,1179.73464,299.29,3700.12,665.49453,478.39514,998.43221,406.48,1013.43099,396.15669,0,0,0,0,1006.31468,391.16545,1008.64174,363.0062,2025/06/26 09:00:00,2025/06/26 08:33:51,658.81438,658.81438,658.81438,658.81438,658.81438,658.81438,658.81438,0,658.85828,478.39522,1018.2967,406.48,1026.39223,388.12368,1075.58398,1174.3607
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,2,0,317.5001,317.5001,317.5001,317.5001,317.5001,317.5001,522.46298,326.26996,298.38151,449.02,290.25874,876.11802,250.89,1078.61896,322.88405,304.2652,326.26996,304.2652,449.02,302.20024,0,0,0,0,379.74024,296.35647,658.81675,285.94,2025/06/26 09:30:00,2025/06/26 08:33:51,317.5001,317.5001,317.5001,317.5001,317.5001,317.5001,317.5001,0,319.56504,300.71655,319.63058,298.38151,384.22745,292.92251,620.66074,878.91787
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,3,0,266.96,277.10345,266.96,277.10345,266.96,285.94,294.81338,319.56504,265.91713,326.26824,250.89,698.57741,178.41384,891.25154,285.94,266.96,319.56504,265.91713,326.26824,250.89,0,0,0,0,322.90555,250.89,372.81552,218.07848,2025/06/26 10:00:00,2025/06/26 08:33:51,266.96,266.96,266.96,266.96,266.96,266.96,266.96,0,285.94,266.96,313.75677,265.91713,313.77768,250.89,449,700.93929
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,4,0,329.13644,329.13644,329.13644,329.13644,329.4126,329.13644,329.13644,449.96,322.05429,480.65339,282.05667,745.34478,241.96,876.56168,359.26811,325.39498,449.96,322.05429,480.65339,290.88342,0,0,0,0,449.96,285.94,600.82,266.96,2025/06/26 10:30:00,2025/06/26 08:33:51,329.13644,329.13644,329.13644,329.13644,329.4126,329.07507,329.4126,0,362.03958,329.09264,449.96,329.07075,449.96,285.94,600.82,745.24588
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,5,0,449.96,449.96,449.96,449.96,449.96,449.96,422.53396,449.96,449.96,600.82,326.26824,747.67889,223.76885,881.28492,449.96,449.96,449.96,449.96,600.82,326.26824,0,0,0,0,469.93621,360.69326,627.95992,286.45933,2025/06/26 11:00:00,2025/06/26 08:33:51,449.96,449.96,449.96,449.96,449.96,449.96,449.96,0,449.96,449.96,449.96,449.96,491.6158,449.96,733.44424,747.67889
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,6,0,449.96,449.96,449.96,449.96,329.04438,449.96,329.04438,449.96,326.26824,449.96,301,740.08118,266.96,767.44228,449.96,329.89476,449.96,326.26824,449.96,301.069,0,0,0,0,449.96,322.81952,600.82,295.31682,2025/06/26 11:30:00,2025/06/26 08:33:51,449.96,449.96,449.96,449.96,449.96,449.96,449.96,0,449.96,343.2672,449.96,332.90759,449.96,332.77455,600.82,676.97044
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,7,0,349.01,349.01,349.01,349.01,327.10839,349.01,327.38455,449.96,324.47869,449.96,301,600.82,266.96,759.18121,350.87,328.21447,449.96,324.47869,449.96,303.75184,0,0,0,0,449.96,318.07895,449.96,299.08397,2025/06/26 12:00:00,2025/06/26 08:33:51,349.01,349.01,349.01,349.01,349.01,349.01,349.01,0,350.87,339.32794,449.96,339.19557,449.96,336.01865,449.96,600.82
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,8,0,449,449,449,449,361.1147,449,359.73013,449.96,350.63,449.96,349.01,672.44019,301,756.29275,449,365.31079,449.96,350.63,449.96,349.01,0,0,0,0,449.96,349.01,449.96,323.6491,2025/06/26 12:30:00,2025/06/26 08:33:51,449,449,449,449,449,449,449,0,449,361.1147,449.96,361.1147,449.96,361.1147,449.96,660.49379
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,9,0,449,449,449,449,362.90095,449,361.50735,449,349.01,449.96,349.01,600.82,301,755.86798,449,367.12453,449,349.01,449.96,349.01,0,0,0,0,449.96,349.01,449.96,327.92808,2025/06/26 13:00:00,2025/06/26 08:33:51,449,449,449,449,449,449,449,0,449,362.90095,449,362.90095,449.96,362.90095,449.96,600.82
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,10,0,319.7222,319.7222,319.7222,319.7222,297.76231,319.7222,296.61694,329.58792,297.76231,449.96,282.03394,600.82,185.76684,755.29016,326.13786,306.25446,329.58792,301.23372,352.43203,294.26366,0,0,0,0,362.01029,297.76231,449.96,266.96,2025/06/26 13:30:00,2025/06/26 08:33:51,319.7222,319.7222,319.7222,319.7222,319.7222,319.7222,319.7222,0,322.81952,306.25446,322.94857,297.76231,366.22016,295.47739,449.96,600.82
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,11,0,366.65077,366.65077,366.65077,366.65077,327.09816,366.65077,327.09816,449.96,324.47869,449.96,287.84552,734.01194,188.25607,778.37035,449.96,327.92808,449.96,324.47869,449.96,300.41327,0,0,0,0,449.96,293.46957,452.21,266.96,2025/06/26 14:00:00,2025/06/26 08:33:51,366.65077,366.65077,366.65077,366.65077,366.65077,366.65077,366.65077,0,449.96,339.57341,449.96,339.44104,449.96,290.07784,452.14,733.58883
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,12,0,374.88543,375.40739,374.88543,375.40739,326.94566,375.40739,326.94566,449.96,287.72668,449.96,266.96,733.17759,187.26037,797.12425,449.96,327.79703,449.96,287.72668,449.96,266.96,0,0,0,0,449.96,266.96,493.84621,200.9344,2025/06/26 14:30:00,2025/06/26 08:33:51,374.88543,374.88543,374.88543,374.88543,374.88543,374.88543,374.19792,0,449.96,330.654,449.96,294.71121,449.96,266.96,600.82,733.17759
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,13,0,735.61054,736.57646,735.61054,736.57646,673.32495,815.81331,600.82,741.22031,600.82,764.36538,488.74589,873.23932,196.62186,993.55811,738.87824,674.3266,741.22031,600.82,764.36538,488.74589,0,0,0,0,742.58433,532.51582,750.58584,327.79703,2025/06/26 15:00:00,2025/06/26 08:33:51,735.61054,735.61054,735.61054,735.61054,728.4814,735.61054,700.20799,0,735.61054,731.04515,735.61054,600.82006,735.61054,600.82,762.03077,849.54232
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,14,0,738.16595,794.99454,738.16595,818.33305,678.10678,823.01939,373.95763,825.22559,735.83576,835.37637,600.82,904.04028,326.18132,1028.58217,797.28835,735.83576,821.0538,733.54525,835.37637,600.82,0,0,0,0,766.94502,673.40042,814.50454,526.40679,2025/06/26 15:30:00,2025/06/26 08:33:51,738.16595,757.62798,738.16595,757.62798,712.37834,757.62798,700.99915,0,757.62798,757.62798,757.62798,795.20956,799.59543,795.20956,833.01064,900.86897
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,15,0,728.01547,730.04576,715.76155,748.68292,680.12595,809.09918,584.90982,753.12005,711.56824,883.6312,680.60298,983.96,326.35618,3700.12,731.44919,726.13324,753.12005,711.56824,883.6312,680.60298,0,0,0,0,851.75119,720.34892,875.0684,729.48938,2025/06/26 16:00:00,2025/06/26 08:33:51,729.03913,728.52945,719.25944,746.35017,709.99502,809.09918,659.35099,0,728.52945,728.52945,728.52945,728.01547,728.52945,728.01547,866.87196,895.61909
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,16,0,983.96,718.28477,984.59951,759.57741,1032.91303,877.58729,1381.53594,983.96,691.16,1003.83673,667.08691,1095.15977,378.43789,3898,697.16,691.16,983.96,691.16,976.83172,691.16,0,0,0,0,1019.62751,667.08691,1112.11,657.40582,2025/06/26 16:30:00,2025/06/26 08:33:51,691.16,691.16,691.16,691.16,691.16,691.16,691.16,0,691.16,691.16,691.16,691.16,691.16,691.16,983.96,983.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,17,0,3700.12,1112.11,3709.12,1112.11,10998.40975,1019.06326,17499.91,3700.12,1112.11,3709.12,1110.11,10035.89345,994.3989,17499.91,1498.93239,1419.7338,3700.12,1112.11,3709.12,1110.11,0,0,0,0,3898,1031.18281,16746.23595,983.96,2025/06/26 17:00:00,2025/06/26 08:33:51,1486.3443,1486.3443,1486.3443,1486.3443,1486.3443,1486.3443,3700.12,0,1430.39855,1486.3443,1486.3443,1430.39855,1497.49126,1430.39855,3700.12,11169.78
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,18,0,16400,15538.31004,17499.89,15100,17499.91,5662.0194,17499.91,16400,15305.67799,17499.89,15100,17499.91,3952.01,17499.91,16400,15421.6584,16400,15305.67799,17499.89,15100,0,0,0,0,17499.89,11209.13,17499.91,3709.12,2025/06/26 17:30:00,2025/06/26 08:33:51,15538.31004,15538.31004,15538.31004,15538.31004,17499.89,15538.31004,17499.91,0,15538.31004,15538.31004,15538.31004,15538.31004,15538.31004,15538.31004,17499.89,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,19,0,17499.91,17499.89,17499.91,17163.4051,17499.91,14203.37554,17499.91,17499.91,17499.89,17499.91,17366.62077,17499.91,15070.63655,17499.91,17499.91,17499.89,17499.91,17499.89,17499.91,16830.73,0,0,0,0,17499.91,15650.41925,17499.91,10607.22221,2025/06/26 18:00:00,2025/06/26 08:33:51,17499.91,17499.89,17499.91,17499.89,17499.91,17499.89,17499.91,0,17499.89,17499.89,17499.89,17499.89,17499.89,17499.89,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,20,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.91,17500,16961.3672,2025/06/26 18:30:00,2025/06/26 08:33:51,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,21,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.91,17500,17496.64,2025/06/26 19:00:00,2025/06/26 08:33:51,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,22,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.91,17500,17499.89,2025/06/26 19:30:00,2025/06/26 08:33:51,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,23,0,17499.91,17499.91,17499.91,17499.91,17499.91,17363.19609,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17295.6854,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.89,17499.91,16435.95476,2025/06/26 20:00:00,2025/06/26 08:33:51,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,24,0,17499.91,17499.89,17499.91,17499.89,17499.91,16172.50033,17499.91,17499.91,17499.89,17499.91,17499.89,17499.91,15000.07592,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,0,0,0,0,17499.91,16905.11367,17499.91,4219.68,2025/06/26 20:30:00,2025/06/26 08:33:51,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062610,1,VIC1,25,0,17499.91,17499.89,17499.91,17499.89,17499.91,16971.21713,17499.91,17499.91,17499.89,17499.91,17499.89,17499.91,16488.57982,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17339.73329,17499.91,16134.2275,2025/06/26 21:00:00,2025/06/26 08:33:51,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
