I,PDREGION,Unnamed: 2,5,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,RRP,EEP,TOTALDEMAND,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,RAISEREGRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP,LOWERREGRRP,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,DECAVAILABILITY,LORSURPLUS,LRCSURPLUS,INTERVENTION,LOWER1SECLOCALDISPATCH,RAISE1SECLOCALDISPATCH,RAISE1SECACTUALAVAILABILITY,LOWER1SECACTUALAVAILABILITY,SS_SOLAR_AVAILABILITY,SS_WIND_AVAILABILITY,RAISE1SECRRP,LOWER1SECRRP
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 10:30:00,696.61818,0,7003.17,6419.91,0,-583.26,0,,,102.83,,,,,,,,108.56,,,,,,,,80.56,,,,,,,,196.0,,,,,,,,209.0,,,,,,,,136.0,,,,,,9378.909,401.0,7305.23098,7020.41,,10.0,,,,48.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.38,19.92,0.1,0.1,0.37,1.0,867.0,857.0,810.0,743.0,682.432545,820.432545,729.432545,602.0,9158.33876,,,0.0,0.0,24.0,372.0,363.0,613.249,110.66,0.81,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 11:00:00,665.53888,0,6789.65,6255.77,5,-538.87,0,,,37,,,,,,,,95.36,,,,,,,,90.36,,,,,,,,193.0,,,,,,,,202.0,,,,,,,,89.0,,,,,,9245.773,398.0,7020.4086,6811.26,,6.0,,,,40.27,,,,,,,,,,,,,,,,,,,0.38,0.38,0.37,12.47,0.1,0.1,0.1,0.1,821.0,848.0,809.0,749.0,652.0,790.0,699.0,597.64014,9040.20276,,,0.0,0.0,16.0,373.0,360.0,607.851,99.922,0.81,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 11:30:00,449.96,0,6598.58,6045.63,5,-557.95,0,,,35,,,,,,,,116.0,,,,,,,,102.0,,,,,,,,166.95,,,,,,,,191.0,,,,,,,,83.0,,,,,,9375.273,495.0,6811.26487,6618.05,,13.0,,,,35.0,,,,,,,,,,,,,,,,,,,0.38,0.15,0.1,11.05,0.38,0.38,0.01,0.01,891.0,960.0,912.0,775.0,652.0,694.0,699.0,583.0,9164.70276,,,0.0,0.0,16.0,374.0,355.0,598.812,93.461,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 12:00:00,449.96,0,6527.28,5884.7,5,-647.58,0,,,15,,,,,,,,103.0,,,,,,,,89.0,,,,,,,,145.31,,,,,,,,187.0,,,,,,,,128.0,,,,,,9351.481,495.0,6618.04512,6545.72,,12.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.37,0.1,0.1,11.05,0.38,0.38,0.01,0.01,869.0,957.0,912.0,761.0,652.0,694.0,699.0,596.0,9141.19418,,,0.0,0.0,16.0,374.0,355.0,586.502,90.979,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 12:30:00,449.96,0,6459.81,5867.45,5,-597.36,0,,,19,,,,,,,,13.0,,,,,,,,7.0,,,,,,,,137.71,,,,,,,,197.0,,,,,,,,140.0,,,,,,9471.509,494.0,6545.71511,6476.66,,37.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.37,0.1,0.1,11.05,0.38,0.38,0.38,0.38,899.0,1029.0,991.0,849.0,649.0,691.0,696.0,674.0,9166.41296,,,0.0,0.0,16.0,374.0,354.0,569.943,89.566,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 13:00:00,449,0,6347.31,5766.85,50.97,-631.42,0,,,18,,,,,,,,12.0,,,,,,,,6.0,,,,,,,,129.02,,,,,,,,197.0,,,,,,,,165.0,,,,,,9455.854,492.0,6476.65982,6410.54,,56.0,,,,35.0,,,,,,,,,,,,,,,,,,,0.36,0.1,0.1,11.05,0.39,0.38,0.01,0.01,898.0,1028.0,990.0,866.97113,620.02887,662.02887,667.02887,627.02887,9150.90054,,,0.0,0.0,16.0,374.0,347.02887,550.34,91.514,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 13:30:00,449,0,6293.08,5723.04,70.6,-640.64,0,,,22,,,,,,,,22.0,,,,,,,,52.0,,,,,,,,133.14,,,,,,,,198.0,,,,,,,,165.0,,,,,,9417.039,429.0,6410.53909,6375.86,,50.0,,,,35.0,,,,,,,,,,,,,,,,,,,0.36,0.1,0.1,11.05,0.38,0.38,0.38,0.38,898.0,1028.0,990.0,886.60275,606.39725,648.39725,618.39725,562.39725,9112.08554,,,0.0,0.0,16.0,374.0,309.39725,524.991,78.048,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 14:00:00,449,0,6288,5678,34.05,-644.06,0,,,15,,,,,,,,9.0,,,,,,,,3.0,,,,,,,,102.26,,,,,,,,185.0,,,,,,,,153.0,,,,,,9366.996,307.0,6375.86296,6334.11,,4.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.36,0.1,0.1,11.68,0.38,0.38,0.38,0.38,895.0,1025.0,987.0,856.0535,602.0,616.0,617.0,560.9465,9062.04254,,,0.0,0.0,14.0,372.0,352.0,485.822,68.174,0.37,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 14:30:00,350.37601,0,6342.51,5647.98,9,-703.53,0,,,41,,,,,,,,35.0,,,,,,,,29.0,,,,,,,,90.83,,,,,,,,171.36,,,,,,,,156.0,,,,,,9323.977,193.0,6334.10698,6362.49,,11.0,,,,35.0,,,,,,,,,,,,,,,,,,,0.23,0.1,0.1,11.05,0.38,0.38,0.1,0.1,894.0,1024.0,986.0,827.0,617.0,619.0,618.0,568.0,9019.02354,,,0.0,0.0,14.0,372.0,354.0,442.368,61.609,0.37,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 15:00:00,733.08732,0,6539.98,5661.85,5,-883.13,0,,,92.28,,,,,,,,54.0,,,,,,,,30.0,,,,,,,,133.85,,,,,,,,190.36,,,,,,,,158.0,,,,,,9276.85,65.0,6362.49408,6560.07,,38.0,,,,35.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,11.05,0.39,1.37,0.39,3.6,895.0,930.0,892.0,604.0,574.0,703.0,611.0,512.71685,8971.89654,,,0.0,0.0,16.0,374.0,352.0,400.658,56.192,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 15:30:00,759.75476,0,6806.77,5822.58,0,-984.19,0,,,42,,,,,,,,44.0,,,,,,,,30.0,,,,,,,,144.41,,,,,,,,226.03,,,,,,,,143.0,,,,,,9394.584,68.0,6560.06729,6827.25,,18.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,20.68,0.38,0.38,0.38,2.0,891.0,926.0,890.0,821.0,604.0,709.0,613.0,569.0,9089.63054,,,0.0,0.0,14.0,372.0,352.0,370.984,52.6,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 16:00:00,747.71071,0,7050.6,5854.69,1,-1196.91,0,,,19,,,,,,,,21.0,,,,,,,,7.0,,,,,,,,172.25,,,,,,,,222.51,,,,,,,,154.0,,,,,,9422.688,60.0,6827.24526,7082.78,,14.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,12.0,0.38,0.38,0.38,2.0,897.0,932.0,896.0,820.0,575.0,706.0,615.0,585.0,9017.73454,,,0.0,0.0,16.0,374.0,353.0,297.851,47.837,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 16:30:00,762.75977,0,7371.93,5976.48,0,-1395.45,0,,,45,,,,,,,,47.0,,,,,,,,33.0,,,,,,,,194.6,,,,,,,,281.0,,,,,,,,158.0,,,,,,9204.646,6.0,7082.77631,7409.75,,27.0,,,,50.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,20.4,0.38,0.38,0.38,3.6,899.0,930.16381,898.0,525.16381,540.0,702.0,582.0,780.83619,8900.15254,,,0.0,0.0,16.0,374.0,304.0,172.678,49.968,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 17:00:00,1518.67578,0,7686.04,6370.55,0,-1315.49,0,,,45,,,,,,,,47.0,,,,,,,,33.0,,,,,,,,196.47,,,,,,,,231.56,,,,,,,,186.56,,,,,,9129.553,141.0,7409.75279,7721.2,,29.0,,,,36.0,,,,,,,,,,,,,,,,,,,0.86,0.36,0.1,44.99,0.38,0.38,0.38,3.77,782.9999,789.9999,791.9999,269.4364,540.0,702.0,582.0,1170.0,8753.51954,,,0.0,0.0,16.0,305.9999,304.0,37.622,50.931,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 17:30:00,15871.63226,0,7991.18,6628.98,0,-1358.2,0,,,56,,,,,,,,47.0,,,,,,,,21.5,,,,,,,,231.38,,,,,,,,236.0,,,,,,,,126.0,,,,,,9096.982,410.0,7721.20081,8016.68,,4.0,,,,27.0,,,,,,,,,,,,,,,,,,,99.85,0.38,0.37,102.73,0.0,0.38,0.38,1.0,561.0,568.0,570.0,152.0,600.0,722.0,596.0,1448.0,8713.51878,,,0.0,0.0,3.0,84.0,365.0,1.533,52.449,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 18:00:00,17499.89,0,8216.99,7136.1,0,-1076.88,0,,,48.12,,,,,,,,62.99,,,,,,,,16.0,,,,,,,,154.0,,,,,,,,161.0,,,,,,,,68.06,,,,,,9102.016,494.0,8016.6767,8236.23,,64.0,,,,30.0,,,,,,,,,,,,,,,,,,,1668.89,1.84,0.39,500.0,0.0,0.38,0.2,3.99,501.05845,507.05845,509.05845,30.0,633.0,796.0,676.0,1659.0,8718.55278,,,0.0,0.0,3.0,34.0,365.0,0.0,54.016,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 18:30:00,17499.91,0,8234.32,7301.6,0,-928.72,0,,,66.49,,,,,,,,89.66,,,,,,,,32.85,,,,,,,,247.0,,,,,,,,245.0,,,,,,,,147.49,,,,,,9011.478,494.0,8236.23275,8249.42,,64.0,,,,10.0,,,,,,,,,,,,,,,,,,,1425.91,55.5,0.39,974.12362,0.1,0.1,0.1,3.99,580.49119,587.49119,589.49119,83.0,633.0,796.0,676.0,1494.34055,8676.478,,,0.0,0.0,26.0,103.49119,365.0,0.0,57.478,0.81,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 19:00:00,17499.91,0,8159.67,7236.47,0,-919.2,0,,,104.63,,,,,,,,129.0,,,,,,,,31.0,,,,,,,,167.0,,,,,,,,181.44,,,,,,,,100.0,,,,,,8637.377,494.0,8249.41901,8174.06,,56.0,,,,52.0,,,,,,,,,,,,,,,,,,,4777.8255,245.0,0.39,399.73,0.04,0.37,0.2,3.77,532.0,538.0,540.0,53.0,525.0,688.0,568.0,1215.0,8475.1218,,,0.0,0.0,14.0,46.0,257.0,0.0,61.377,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 19:30:00,17499.91,0,8004.8,6999.53,0,-1001.27,0,,,48.24,,,,,,,,73.15,,,,,,,,22.34,,,,,,,,207.0,,,,,,,,254.0,,,,,,,,128.0,,,,,,8675.953,494.0,8174.06241,8022.01,,129.0,,,,10.0,,,,,,,,,,,,,,,,,,,913.99,97.99,0.4,126.0,0.0,0.1,0.1,0.93,680.0,687.0,660.0,89.0,579.0,741.0,621.0,1348.84819,8269.96322,,,0.0,0.0,14.0,203.0,341.0,0.0,46.953,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 20:00:00,17499.89,0,7836.18,6577.1,0,-1255.08,0,,,49.04,,,,,,,,92.84,,,,,,,,19.0,,,,,,,,212.0,,,,,,,,243.0,,,,,,,,128.0,,,,,,8665.526,494.0,8022.01225,7860.17,,67.0,,,,10.0,,,,,,,,,,,,,,,,,,,399.0,40.62,0.38,99.99,0.0,0.1,0.1,2.0,680.0,687.0,657.0,88.0,631.0,794.0,674.0,1330.15921,8246.84784,,,0.0,0.0,14.0,203.0,363.0,0.0,36.526,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 20:30:00,17499.91,0,7649.43,6598.33,0,-1047.1,0,,,77.29,,,,,,,,83.3,,,,,,,,27.49,,,,,,,,162.0,,,,,,,,194.0,,,,,,,,112.0,,,,,,8556.548,732.0,7860.16753,7667.78,,91.0,,,,10.0,,,,,,,,,,,,,,,,,,,888.0,99.85,0.39,45.62,0.0,0.03,0.1,1.0,653.0,626.0,607.0,10.0,671.0,834.0,714.0,1408.71038,8226.548,,,0.0,0.0,3.0,176.0,365.0,0.0,30.548,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 21:00:00,17499.89,0,7454.23,6310.02,0,-1140.21,0,,,80,,,,,,,,82.61,,,,,,,,26.8,,,,,,,,191.0,,,,,,,,234.61,,,,,,,,125.0,,,,,,8306.537,732.0,7667.77961,7476.04,,101.0,,,,46.0,,,,,,,,,,,,,,,,,,,399.0,97.99,0.39,127.0,0.0,0.03,0.0,1.0,826.9999,772.9999,761.9999,148.3871,660.0,822.0,702.0,1179.0,8202.537,,,0.0,0.0,3.0,350.9999,365.0,0.0,26.537,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 21:30:00,11876.76812,0,7189.11,5900.33,0,-1288.78,0,,,56,,,,,,,,92.34,,,,,,,,27.53,,,,,,,,163.0,,,,,,,,281.34,,,,,,,,195.34,,,,,,8271.331,732.0,7476.0362,7223.77,,92.0,,,,40.0,,,,,,,,,,,,,,,,,,,497.99,19.95,0.68,99.99,0.0,0.1,0.1,0.72,813.0,780.0,776.0,125.6614,667.0,830.0,710.0,920.6616,8201.776,,,0.0,0.0,10.0,368.0,361.0,0.0,24.331,0.38,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 22:00:00,657.00216,0,6879.83,5840.01,4,-1043.82,0,,,80,,,,,,,,87.23,,,,,,,,30.42,,,,,,,,199.0,,,,,,,,287.0,,,,,,,,181.0,,,,,,8264.014,732.0,7223.77177,6919.69,,74.0,,,,59.0,,,,,,,,,,,,,,,,,,,99.9,19.95,0.69,60.0,0.0,0.03,0.0,3.77,805.0,812.0,813.0,142.0,671.0,834.0,714.0,1091.0,8200.014,,,0.0,0.0,15.0,313.0,365.0,0.0,24.014,0.93,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 22:30:00,449.96,0,6510,5702.93,0,-807.07,0,,,104.11,,,,,,,,145.0,,,,,,,,44.0,,,,,,,,186.0,,,,,,,,201.0,,,,,,,,78.0,,,,,,8270.237,492.0,6919.68894,6526.61,,85.0,,,,25.0,,,,,,,,,,,,,,,,,,,164.86002,15.62,0.8,37.95,0.04,0.38,0.1,2.0,634.0,737.0,739.0,51.0,477.0,544.0,520.0,800.0,8206.237,,,0.0,0.0,24.0,141.0,183.0,0.0,27.237,0.89,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 23:00:00,326.42845,0,6220.61,5531.42,2,-691.18,0,,,105.57,,,,,,,,116.0,,,,,,,,100.05,,,,,,,,187.0,,,,,,,,196.64,,,,,,,,84.0,,,,,,8296.423,492.0,6526.60667,6240.24,,100.0,,,,23.0,,,,,,,,,,,,,,,,,,,100.68,9.38,0.4,30.89,0.2,0.38,0.1,1.0,728.0,768.0,746.0,63.24992,450.0,516.0,492.0,816.0,8211.423,,,0.0,0.0,72.75,203.0,183.0,0.0,32.423,0.86,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/26 23:30:00,328.60028,0,6097.84,5249.78,6,-854.06,0,,,126.8,,,,,,,,158.0,,,,,,,,118.14,,,,,,,,204.0,,,,,,,,191.82,,,,,,,,136.0,,,,,,8309.783,492.0,6240.23562,6122.49,,31.0,,,,45.0,,,,,,,,,,,,,,,,,,,20.46,0.98,0.39,20.2,0.1,0.38,0.1,1.0,725.0,789.0,743.0,326.0,496.0,538.0,543.0,474.0,8217.783,,,0.0,0.0,85.0,202.0,194.0,0.0,38.783,0.89,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/27 00:00:00,274.88956,0,5923.03,5256.93,8,-674.11,0,,,127.83,,,,,,,,158.0,,,,,,,,146.18,,,,,,,,189.0,,,,,,,,209.0,,,,,,,,147.0,,,,,,8344.926,492.0,6122.49043,5950.87,,36.0,,,,32.0,,,,,,,,,,,,,,,,,,,16.68,0.95,0.39,11.05,0.2,0.38,0.1,1.0,726.0,799.0,745.0,342.0,496.0,537.0,542.0,472.0,8224.926,,,0.0,0.0,85.0,202.0,194.0,0.0,45.926,0.93,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/27 00:30:00,266.96,0,5685.65,5240.22,147,-592.43,0,,,121,,,,,,,,115.0,,,,,,,,109.0,,,,,,,,197.0,,,,,,,,224.0,,,,,,,,150.0,,,,,,8795.675,492.0,5950.87298,5854.1,,33.0,,,,72.0,,,,,,,,,,,,,,,,,,,1.75,0.39,0.39,10.0,0.38,0.38,0.38,1.0,727.0,908.0,789.0,676.0,438.0,479.0,484.0,434.0,8276.90078,,,0.0,0.0,76.87,203.0,166.0,0.0,53.675,0.86,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/27 01:00:00,241.96,0,5493.72,5042.05,156,-607.67,0,,,122,,,,,,,,115.0,,,,,,,,109.0,,,,,,,,245.0,,,,,,,,289.0,,,,,,,,171.0,,,,,,8847.564,492.0,5854.10374,5673.78,,26.0,,,,86.0,,,,,,,,,,,,,,,,,,,0.39,0.38,0.37,12.45,0.38,0.38,0.38,1.0,727.0,908.0,821.0,712.0,426.0,467.0,472.0,424.0,8310.14784,,,0.0,0.0,86.0,203.0,154.0,0.0,62.564,0.93,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/27 01:30:00,225.42141,0,5334.32,4906.29,200,-628.03,0,,,123,,,,,,,,154.0,,,,,,,,148.0,,,,,,,,280.0,,,,,,,,289.0,,,,,,,,186.0,,,,,,8849.291,492.0,5673.77628,5557.66,,24.0,,,,30.0,,,,,,,,,,,,,,,,,,,7.32,0.38,0.36,16.16,0.38,0.38,0.38,1.0,727.0,858.0,821.0,695.0,427.0,469.0,474.0,392.0,8354.05984,,,0.0,0.0,86.0,203.0,125.0,0.0,66.291,0.93,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/27 02:00:00,266.96,0,5183.1,5024.34,250,-408.77,0,,,136,,,,,,,,156.0,,,,,,,,150.0,,,,,,,,269.0,,,,,,,,274.0,,,,,,,,174.0,,,,,,8852.426,492.0,5557.65679,5450.46,,28.0,,,,39.0,,,,,,,,,,,,,,,,,,,7.32,0.38,0.36,16.16,0.38,0.38,0.38,1.0,725.0,906.0,820.0,721.0,404.0,446.0,451.0,365.0,8422.47234,,,0.0,0.0,79.0,201.0,102.0,0.0,71.426,7.2,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/27 02:30:00,266.96,0,5075,5112.21,250,-212.78,0,,,147,,,,,,,,167.0,,,,,,,,161.0,,,,,,,,264.0,,,,,,,,261.0,,,,,,,,154.0,,,,,,8859.281,492.0,5450.45864,5349.97,,51.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.39,0.38,0.36,10.98,0.38,0.38,0.38,2.0,724.0,905.0,819.0,744.0,402.0,444.0,449.0,354.0,8458.281,,,0.0,1.0,75.0,200.0,102.0,0.0,77.281,0.93,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/27 03:00:00,296.96,0,4985.97,5124.52,266.09,-127.55,0,,,132,,,,,,,,152.0,,,,,,,,146.0,,,,,,,,253.3,,,,,,,,249.35,,,,,,,,160.0,,,,,,8858.515,492.0,5349.96619,5282.11,,64.0,,,,29.0,,,,,,,,,,,,,,,,,,,0.39,0.1,0.1,10.0,0.38,0.45,0.39,2.0,720.0,901.0,815.0,726.0,391.0,433.0,438.0,369.0,8461.515,,,0.0,1.0,75.0,196.0,102.0,0.0,83.515,0.93,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/27 03:30:00,360.38764,0,4925.7,5130.59,326,-121.1,0,,,130,,,,,,,,135.0,,,,,,,,129.0,,,,,,,,253.16,,,,,,,,247.76,,,,,,,,150.0,,,,,,8864.593,492.0,5282.10929,5283.32,,79.0,,,,25.0,,,,,,,,,,,,,,,,,,,0.39,0.1,0.1,10.98,0.39,0.45,0.38,2.0,720.0,901.0,814.0,756.0,362.0,403.0,408.0,370.0,8467.593,,,0.0,1.0,79.0,196.0,86.0,0.0,89.593,0.93,0.0
D,PDREGION,,5.0,2025/06/26 06:30:00,1,VIC1,2025/06/27 04:00:00,266.96,0,4893.99,5097.43,388,-184.57,0,,,84.32,,,,,,,,89.32,,,,,,,,74.32,,,,,,,,251.87,,,,,,,,245.58,,,,,,,,160.0,,,,,,8874.728,492.0,5283.32382,5309.53,,90.87,,,,92.0,,,,,,,,,,,,,,,,,,,0.39,0.1,0.1,11.05,0.5,2.02,0.45,3.6,719.0,900.0,813.0,800.0,297.31999,338.31999,343.31999,367.68001,8478.728,,,0.0,1.0,75.0,195.0,62.31999,0.0,96.728,1.0,0.0
D,PDIREGION,,2.0,2025/06/26 06:30:00,1,VIC1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,PDREGION,,5.0,2025/06/26 07:00:00,1,VIC1,2025/06/26 07:00:00,320.19899,0,6869.97,5880.41,0,-989.57,0,,,14,,,,,,,,39.0,,,,,,,,85.0,,,,,,,,236.0,,,,,,,,255.0,,,,,,,,126.0,,,,,,8786.407,226.0,6680.83908,6883.04,,92.0,,,,0.0,,,,,,,,,,,,,,,,,,,1.84,0.38,0.36,34.73,0.38,0.38,0.38,1.0,892.0,899.0,899.0,556.0,373.0,392.0,294.0,279.0,8612.207,,,0.0,0.0,28.0,375.0,330.0,0.0,397.407,0.81,0.0
D,PDREGION,,5.0,2025/06/26 07:00:00,1,VIC1,2025/06/26 07:30:00,658.85392,0,7380.56,6327.53,0,-1053.03,0,,,78.44,,,,,,,,168.44,,,,,,,,69.51,,,,,,,,160.0,,,,,,,,171.0,,,,,,,,68.0,,,,,,8850.525,712.0,6883.03921,7396.52,,76.0,,,,0.0,,,,,,,,,,,,,,,,,,,10.0,0.39,0.24,0.24,0.1,0.38,0.1,1.0,615.0,648.0,610.0,278.0,665.0,778.0,698.0,1361.0,8676.31,,,0.0,0.0,24.0,144.0,365.0,0.0,361.525,0.93,0.0
D,PDREGION,,5.0,2025/06/26 07:00:00,1,VIC1,2025/06/26 08:00:00,658.68267,0,7714.58,6431.5,0,-1283.08,0,,,75.47,,,,,,,,162.22,,,,,,,,66.23,,,,,,,,182.0,,,,,,,,185.0,,,,,,,,70.0,,,,,,8969.49699,713.0,7396.51986,7749.94,,50.0,,,,11.0,,,,,,,,,,,,,,,,,,,0.38,0.38,0.38,4.0,0.1,0.38,0.1,2.0,645.0,678.0,640.0,294.0,650.0,813.0,683.0,1312.0,8795.28199,,,0.0,0.0,13.0,146.0,354.0,15.274,320.22299,0.38,0.0
D,PDREGION,,5.0,2025/06/26 07:00:00,1,VIC1,2025/06/26 08:30:00,989.62713,0,7812.71,6706.09,0,-1106.63,0,,,36,,,,,,,,146.23,,,,,,,,124.23,,,,,,,,245.0,,,,,,,,241.0,,,,,,,,127.0,,,,,,9244.089,713.0,7749.93819,7844.48,,5.0,,,,135.0,,,,,,,,,,,,,,,,,,,0.38,0.15,0.15,3.3,0.38,0.38,0.0,0.0,736.0,770.0,732.0,532.0,665.2291,828.2291,698.2291,1022.0,8869.94252,,,0.0,0.0,14.0,220.0,365.0,144.476,273.613,0.36,0.0
D,PDREGION,,5.0,2025/06/26 07:00:00,1,VIC1,2025/06/26 09:00:00,880.35754,0,7733.69,6759.75,0,-973.94,0,,,33,,,,,,,,87.17,,,,,,,,88.17,,,,,,,,265.0,,,,,,,,270.0,,,,,,,,159.0,,,,,,9483.79,713.0,7844.47846,7772.13,,11.0,,,,81.0,,,,,,,,,,,,,,,,,,,0.38,0.15,0.15,20.2,0.1,0.1,0.04,0.04,901.0,934.0,896.0,797.04383,676.951295,832.907465,709.951295,766.78327,9055.88948,,,0.0,0.0,33.41,374.0,365.0,389.024,229.766,0.86,0.0
